task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
661	d5/4b5b9d	1441811	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d16_mature)	COMPLETED	0	2026-08-28 10:47:02.671	3s	3s	392.8%	1.4 GB	5.8 GB	225.5 MB	204.1 MB
663	6e/cadcc1	1442586	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d16_mature)	COMPLETED	0	2026-08-28 10:47:06.718	767ms	1s	261.9%	7.5 MB	228.4 MB	91.6 MB	17.8 KB
450	07/f59531	1441518	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d8_mature)	COMPLETED	0	2026-08-28 10:47:01.665	32.4s	31.9s	705.2%	32.5 MB	25.4 GB	1.8 GB	1.8 GB
664	87/96b089	1444031	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d8_mature)	COMPLETED	0	2026-08-28 10:47:35.087	4s	3s	395.2%	1.8 GB	5.9 GB	302.6 MB	269.1 MB
666	11/505d89	1444986	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d8_mature)	COMPLETED	0	2026-08-28 10:47:40.129	889ms	0ms	267.4%	7.5 MB	228.4 MB	118 MB	20.1 KB
463	b1/42974c	1443739	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d13_mature)	COMPLETED	0	2026-08-28 10:47:34.081	28.3s	27.8s	786.2%	32.3 MB	25.2 GB	1.7 GB	1.8 GB
667	14/3a7804	1446288	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d13_mature)	COMPLETED	0	2026-08-28 10:48:03.382	3.8s	3s	391.7%	1.8 GB	6 GB	270 MB	238.5 MB
669	b3/fd3d0e	1447218	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d13_mature)	COMPLETED	0	2026-08-28 10:48:08.161	873ms	0ms	263.0%	7.4 MB	228.4 MB	103.7 MB	18.1 KB
464	ea/4c0a2c	1446023	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d12_mature)	COMPLETED	0	2026-08-28 10:48:02.376	32.3s	31.8s	723.5%	32 MB	25.2 GB	1.8 GB	1.9 GB
670	b3/9dae59	1448594	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d12_mature)	COMPLETED	0	2026-08-28 10:48:35.731	4s	3s	385.5%	1.9 GB	6 GB	292.7 MB	259.6 MB
672	ae/69874c	1449548	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d12_mature)	COMPLETED	0	2026-08-28 10:48:40.714	881ms	1s	274.7%	7.5 MB	228.4 MB	113.5 MB	19.5 KB
455	0d/f6c020	1448304	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d3_mature)	COMPLETED	0	2026-08-28 10:48:34.725	35.4s	35s	710.0%	32.3 MB	25.2 GB	2 GB	2.1 GB
673	cb/98ee3a	1450889	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d3_mature)	COMPLETED	0	2026-08-28 10:49:11.136	4.3s	4s	401.5%	2 GB	6 GB	333.4 MB	296.2 MB
675	81/8a832c	1451844	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d3_mature)	COMPLETED	0	2026-08-28 10:49:16.470	934ms	1s	262.6%	7.3 MB	228.4 MB	129.7 MB	18.3 KB
456	2d/199717	1450598	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d10_mature)	COMPLETED	0	2026-08-28 10:49:10.130	26.3s	25.9s	751.0%	31.8 MB	25.4 GB	1.5 GB	1.6 GB
676	b7/57b11c	1453123	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d10_mature)	COMPLETED	0	2026-08-28 10:49:37.446	3.5s	3s	388.8%	1.6 GB	5.8 GB	250.8 MB	221.4 MB
678	9c/8c1e62	1453899	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d10_mature)	COMPLETED	0	2026-08-28 10:49:41.910	835ms	0ms	255.4%	7.4 MB	228.4 MB	96.2 MB	18 KB
467	d6/81e5d5	1452834	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d18_mature)	COMPLETED	0	2026-08-28 10:49:36.439	33.2s	32.7s	690.4%	31.7 MB	25.2 GB	1.7 GB	1.8 GB
679	50/ce7f37	1455317	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d18_mature)	COMPLETED	0	2026-08-28 10:50:10.621	3.7s	4s	399.8%	1.7 GB	5.8 GB	279.3 MB	252.1 MB
681	69/635ebb	1456246	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d18_mature)	COMPLETED	0	2026-08-28 10:50:15.300	808ms	0ms	266.5%	7.5 MB	228.4 MB	112.7 MB	17.9 KB
449	a7/07c1be	1455050	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d20_mature)	COMPLETED	0	2026-08-28 10:50:09.615	38.7s	38.2s	704.1%	33.5 MB	25.5 GB	2 GB	2.1 GB
682	63/f472a4	1457641	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d20_mature)	COMPLETED	0	2026-08-28 10:50:49.338	4.5s	4s	396.0%	2.1 GB	6.1 GB	337.5 MB	303.3 MB
684	e9/2efbfa	1458598	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d20_mature)	COMPLETED	0	2026-08-28 10:50:54.828	911ms	0ms	273.6%	7.5 MB	228.4 MB	134.7 MB	20.2 KB
461	c4/539740	1457350	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d27_mature)	COMPLETED	0	2026-08-28 10:50:48.331	26.5s	26s	765.2%	32.1 MB	25.2 GB	1.7 GB	1.7 GB
685	88/4cfd5b	1459873	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d27_mature)	COMPLETED	0	2026-08-28 10:51:15.845	3.9s	3s	398.9%	1.8 GB	5.9 GB	289.1 MB	253.4 MB
687	ca/2632fe	1460830	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d27_mature)	COMPLETED	0	2026-08-28 10:51:20.772	890ms	0ms	261.7%	7.4 MB	228.4 MB	109.1 MB	18.1 KB
469	ec/487a27	1459580	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d4_mature)	COMPLETED	0	2026-08-28 10:51:14.838	46.3s	45.8s	702.4%	33.5 MB	25.5 GB	2.5 GB	2.7 GB
688	d1/83ddf4	1462332	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d4_mature)	COMPLETED	0	2026-08-28 10:52:02.165	5.4s	5s	403.4%	2.6 GB	6.1 GB	430.9 MB	383.1 MB
690	d8/552d5c	1463440	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d4_mature)	COMPLETED	0	2026-08-28 10:52:08.576	1s	1s	266.8%	7.5 MB	228.4 MB	167.9 MB	21 KB
470	f2/cfdbd2	1462038	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d21_mature)	COMPLETED	0	2026-08-28 10:52:01.158	35s	34.6s	732.3%	32 MB	25.2 GB	1.9 GB	2 GB
691	c3/4370e8	1464699	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d21_mature)	COMPLETED	0	2026-08-28 10:52:37.212	4.2s	4s	397.6%	2 GB	6 GB	317.7 MB	283.3 MB
693	6f/fbe8c0	1465658	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d21_mature)	COMPLETED	0	2026-08-28 10:52:42.430	901ms	1s	265.8%	7.5 MB	228.4 MB	124.6 MB	20 KB
471	09/50969c	1464429	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d22_mature)	COMPLETED	0	2026-08-28 10:52:36.206	27.6s	27.1s	717.1%	31.7 MB	25.2 GB	1.5 GB	1.5 GB
694	66/03ccfb	1466943	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d22_mature)	COMPLETED	0	2026-08-28 10:53:04.835	3.3s	3s	397.6%	1.5 GB	5.7 GB	248.1 MB	221.9 MB
696	c3/f4defe	1467723	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d22_mature)	COMPLETED	0	2026-08-28 10:53:09.177	784ms	0ms	263.2%	7.5 MB	228.4 MB	98.1 MB	18.6 KB
475	5f/6de143	1466652	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d26_mature)	COMPLETED	0	2026-08-28 10:53:03.829	41.7s	41.3s	765.5%	34.3 MB	25.5 GB	2.6 GB	2.7 GB
697	7b/4018e3	1469323	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d26_mature)	COMPLETED	0	2026-08-28 10:53:46.576	5.8s	6s	402.6%	2.9 GB	6.1 GB	447.1 MB	392.7 MB
699	25/b4d0a3	1470583	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d26_mature)	COMPLETED	0	2026-08-28 10:53:53.382	1.1s	1s	273.1%	7.6 MB	228.4 MB	169.3 MB	21.3 KB
473	f7/7c5a81	1469030	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d24_mature)	COMPLETED	0	2026-08-28 10:53:45.571	32.1s	31.7s	731.2%	32.5 MB	25.4 GB	1.7 GB	1.8 GB
700	84/3d0620	1471761	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d24_mature)	COMPLETED	0	2026-08-28 10:54:18.716	3.9s	3s	402.7%	1.8 GB	6 GB	293.8 MB	262 MB
702	b4/01081b	1472691	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d24_mature)	COMPLETED	0	2026-08-28 10:54:23.640	880ms	1s	269.8%	7.5 MB	228.4 MB	115.3 MB	19.4 KB
474	61/916905	1471470	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d43_mature)	COMPLETED	0	2026-08-28 10:54:17.709	33.8s	33.3s	777.4%	33.2 MB	25.4 GB	2.1 GB	2.2 GB
703	31/2a5342	1473981	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d43_mature)	COMPLETED	0	2026-08-28 10:54:52.531	4.6s	4s	387.1%	2.2 GB	6 GB	335.3 MB	295.1 MB
705	b9/e4f8fe	1474936	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d43_mature)	COMPLETED	0	2026-08-28 10:54:58.110	968ms	0ms	268.3%	7.3 MB	228.4 MB	127.7 MB	17.5 KB
476	9e/aa5354	1473740	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d25_mature)	COMPLETED	0	2026-08-28 10:54:51.525	45.2s	44.7s	773.6%	33.1 MB	25.4 GB	2.8 GB	3 GB
706	72/cd2d83	1476476	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d25_mature)	COMPLETED	0	2026-08-28 10:55:37.717	6.3s	5s	403.1%	3.1 GB	6.2 GB	486.8 MB	426.3 MB
708	33/a8063d	1477736	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d25_mature)	COMPLETED	0	2026-08-28 10:55:45.002	1.2s	0ms	266.9%	7.4 MB	228.4 MB	183.1 MB	21.7 KB
477	4f/5ac7a0	1476185	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d28_mature)	COMPLETED	0	2026-08-28 10:55:36.711	30.7s	30.2s	736.1%	31.6 MB	25.2 GB	1.8 GB	1.8 GB
709	9e/80648c	1478866	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d28_mature)	COMPLETED	0	2026-08-28 10:56:08.385	4.1s	4s	393.3%	1.9 GB	6 GB	304.6 MB	269 MB
711	4b/2a3e21	1479823	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d28_mature)	COMPLETED	0	2026-08-28 10:56:13.498	947ms	1s	252.8%	7.5 MB	228.4 MB	116.9 MB	21.1 KB
478	1b/c6eaa4	1478577	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d29_mature)	COMPLETED	0	2026-08-28 10:56:07.379	46.6s	46.1s	739.2%	32.9 MB	25.4 GB	2.9 GB	3 GB
712	88/90d1c6	1481383	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d29_mature)	COMPLETED	0	2026-08-28 10:56:55.034	6.3s	6s	404.9%	3.1 GB	6.2 GB	495.2 MB	435.4 MB
714	65/19d5a8	1482645	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d29_mature)	COMPLETED	0	2026-08-28 10:57:02.365	1.2s	1s	266.4%	7.4 MB	228.4 MB	188 MB	22 KB
479	22/0a1b92	1481116	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d31_mature)	COMPLETED	0	2026-08-28 10:56:54.029	31.1s	30.6s	720.4%	32.5 MB	25.4 GB	1.7 GB	1.8 GB
715	a5/5bb5bb	1483719	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d31_mature)	COMPLETED	0	2026-08-28 10:57:26.154	3.8s	3s	398.2%	1.7 GB	6 GB	286.1 MB	255.2 MB
717	d4/a4607c	1484652	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d31_mature)	COMPLETED	0	2026-08-28 10:57:30.976	827ms	0ms	275.3%	7.4 MB	228.4 MB	112.3 MB	18 KB
481	d6/940f5f	1483478	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d32_mature)	COMPLETED	0	2026-08-28 10:57:25.148	41.6s	41.1s	719.7%	31.6 MB	25.2 GB	2.4 GB	2.5 GB
718	e7/d0803e	1486186	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d32_mature)	COMPLETED	0	2026-08-28 10:58:07.747	5.3s	4s	404.1%	2.5 GB	6.1 GB	409.5 MB	362.7 MB
720	50/9decf1	1487294	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d32_mature)	COMPLETED	0	2026-08-28 10:58:14.016	1s	0ms	265.4%	7.4 MB	228.4 MB	158.1 MB	22.1 KB
480	53/e2aa9c	1485897	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d30_mature)	COMPLETED	0	2026-08-28 10:58:06.742	41.6s	41.2s	764.5%	34.8 MB	25.5 GB	2.7 GB	2.8 GB
721	d2/c25995	1488729	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d30_mature)	COMPLETED	0	2026-08-28 10:58:49.389	5.7s	5s	417.3%	2.9 GB	6.1 GB	457 MB	400.4 MB
723	5b/892619	1489891	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d30_mature)	COMPLETED	0	2026-08-28 10:58:56.073	1.1s	1s	270.3%	7.5 MB	228.4 MB	172 MB	20 KB
483	86/83e207	1488438	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d34_mature)	COMPLETED	0	2026-08-28 10:58:48.384	32.2s	31.7s	763.2%	32.1 MB	25.2 GB	1.9 GB	2 GB
724	d2/36f966	1491168	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d34_mature)	COMPLETED	0	2026-08-28 10:59:21.555	4.2s	4s	393.6%	2 GB	6 GB	313.3 MB	276.8 MB
726	27/be8b5a	1492121	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d34_mature)	COMPLETED	0	2026-08-28 10:59:26.780	893ms	0ms	262.7%	7.6 MB	228.4 MB	120.3 MB	19.5 KB
482	d9/f4d9a9	1490879	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d33_mature)	COMPLETED	0	2026-08-28 10:59:20.550	31.2s	30.7s	741.4%	31.6 MB	25.2 GB	1.8 GB	1.8 GB
727	ce/16e542	1493454	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d33_mature)	COMPLETED	0	2026-08-28 10:59:52.759	3.9s	3s	390.6%	1.9 GB	6 GB	291.6 MB	258.5 MB
729	c4/ac358c	1494382	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d33_mature)	COMPLETED	0	2026-08-28 10:59:57.694	911ms	1s	251.6%	7.6 MB	228.4 MB	112.9 MB	19.6 KB
484	8c/416cec	1493162	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d36_mature)	COMPLETED	0	2026-08-28 10:59:51.753	38.5s	38s	702.8%	32.6 MB	25.4 GB	2.1 GB	2.2 GB
730	1d/f7d7a6	1495710	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d36_mature)	COMPLETED	0	2026-08-28 11:00:31.233	4.6s	4s	396.3%	2.2 GB	6.1 GB	352.7 MB	313.7 MB
732	b8/d6afae	1496664	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d36_mature)	COMPLETED	0	2026-08-28 11:00:36.800	944ms	0ms	268.5%	7.5 MB	228.4 MB	137.5 MB	21 KB
485	f7/923e03	1495492	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (m4_mature)	COMPLETED	0	2026-08-28 11:00:30.228	34.6s	34.1s	603.4%	31.7 MB	25.2 GB	1.6 GB	1.7 GB
733	87/e16afe	1497991	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (m4_mature)	COMPLETED	0	2026-08-28 11:01:05.796	3.2s	2s	395.3%	1.5 GB	5.8 GB	252.8 MB	231.7 MB
735	76/650b60	1498766	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (m4_mature)	COMPLETED	0	2026-08-28 11:01:10.045	826ms	0ms	253.2%	7.4 MB	228.4 MB	105.6 MB	18.7 KB
486	e0/d80c3a	1497701	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d37_mature)	COMPLETED	0	2026-08-28 11:01:04.791	33.8s	33.2s	749.8%	32.3 MB	25.2 GB	2 GB	2.1 GB
736	14/6ce042	1500207	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d37_mature)	COMPLETED	0	2026-08-28 11:01:39.568	4.4s	4s	396.4%	2.2 GB	6.1 GB	335.3 MB	295.3 MB
738	f1/3b9f28	1501162	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d37_mature)	COMPLETED	0	2026-08-28 11:01:45.019	969ms	0ms	254.4%	7.4 MB	228.4 MB	127.9 MB	19.4 KB
487	a5/2a7fde	1499918	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d35_mature)	COMPLETED	0	2026-08-28 11:01:38.563	27s	26.5s	748.6%	31.7 MB	25.2 GB	1.6 GB	1.7 GB
739	3c/1956e3	1502369	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d35_mature)	COMPLETED	0	2026-08-28 11:02:06.545	3.6s	4s	394.4%	1.7 GB	5.8 GB	268.2 MB	236.1 MB
741	b5/d790dd	1503301	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d35_mature)	COMPLETED	0	2026-08-28 11:02:11.191	837ms	0ms	265.9%	7.5 MB	228.4 MB	102.2 MB	17.9 KB
488	67/83e2d3	1502153	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (m9_mature)	COMPLETED	0	2026-08-28 11:02:05.539	23s	22.5s	629.9%	31.3 MB	25.2 GB	1.1 GB	1.1 GB
742	ab/c1ca4d	1504451	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (m9_mature)	COMPLETED	0	2026-08-28 11:02:29.545	2.3s	2s	401.1%	998.6 MB	5.8 GB	173.2 MB	158.7 MB
744	ee/92eac6	1505078	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (m9_mature)	COMPLETED	0	2026-08-28 11:02:32.897	686ms	0ms	255.2%	7.6 MB	228.4 MB	72.3 MB	17.1 KB
489	dd/e8a5e3	1504185	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d38_mature)	COMPLETED	0	2026-08-28 11:02:28.539	41.5s	41.1s	736.8%	31.6 MB	25.2 GB	2.4 GB	2.5 GB
745	9e/ede3cb	1506826	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d38_mature)	COMPLETED	0	2026-08-28 11:03:11.083	5.4s	5s	385.9%	2.6 GB	6.1 GB	402.9 MB	355.5 MB
747	7c/5a1f0f	1507951	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d38_mature)	COMPLETED	0	2026-08-28 11:03:17.508	1.1s	1s	260.9%	7.5 MB	228.4 MB	154.3 MB	21.1 KB
490	7d/3003a4	1506536	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d39_mature)	COMPLETED	0	2026-08-28 11:03:10.077	48.9s	48.4s	731.7%	32.3 MB	25.4 GB	2.7 GB	2.8 GB
748	a8/4304d6	1509486	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d39_mature)	COMPLETED	0	2026-08-28 11:03:59.975	5.6s	5s	402.3%	2.8 GB	6.1 GB	436.4 MB	389.2 MB
750	15/a21681	1510597	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d39_mature)	COMPLETED	0	2026-08-28 11:04:06.535	1.1s	1s	263.4%	7.5 MB	228.4 MB	171.2 MB	21.2 KB
491	fc/870372	1509195	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d40_mature)	COMPLETED	0	2026-08-28 11:03:58.969	28.2s	27.7s	722.8%	32 MB	25.2 GB	1.5 GB	1.6 GB
751	f4/cf4cd4	1511700	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d40_mature)	COMPLETED	0	2026-08-28 11:04:28.146	3.6s	3s	388.4%	1.7 GB	5.8 GB	264.3 MB	233.7 MB
753	d5/7bebf9	1512608	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d40_mature)	COMPLETED	0	2026-08-28 11:04:32.764	829ms	0ms	266.8%	7.3 MB	228.4 MB	101.7 MB	20.2 KB
492	60/0b721f	1511483	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (m14_mature)	COMPLETED	0	2026-08-28 11:04:27.141	34.7s	34.2s	599.1%	31.5 MB	25.2 GB	1.4 GB	1.5 GB
754	2a/6c4f01	1513902	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (m14_mature)	COMPLETED	0	2026-08-28 11:05:02.803	3s	2s	409.3%	1.3 GB	5.8 GB	244.2 MB	225.3 MB
756	7c/6b6e04	1514678	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (m14_mature)	COMPLETED	0	2026-08-28 11:05:06.836	775ms	0ms	266.1%	7.4 MB	228.4 MB	103.4 MB	23.6 KB
493	9f/f9e145	1513611	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d41_mature)	COMPLETED	0	2026-08-28 11:05:01.798	35s	34.5s	794.9%	32.3 MB	25.2 GB	2.3 GB	2.4 GB
757	75/1a012b	1516120	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d41_mature)	COMPLETED	0	2026-08-28 11:05:37.796	5s	4s	385.2%	2.5 GB	6.1 GB	362 MB	316.8 MB
759	70/b3dcb5	1517226	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d41_mature)	COMPLETED	0	2026-08-28 11:05:43.775	1s	0ms	255.2%	7.5 MB	292.2 MB	136 MB	18.8 KB
494	58/0ba4de	1515829	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d42_mature)	COMPLETED	0	2026-08-28 11:05:36.791	34s	33.5s	747.3%	32.7 MB	25.4 GB	2 GB	2.1 GB
760	45/65b3ed	1518455	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d42_mature)	COMPLETED	0	2026-08-28 11:06:11.795	4.4s	4s	388.2%	2.1 GB	6.1 GB	326.6 MB	288.2 MB
762	9a/2b76c7	1519409	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (d42_mature)	COMPLETED	0	2026-08-28 11:06:17.181	952ms	0ms	255.6%	7.5 MB	228.4 MB	125.1 MB	17.7 KB
496	b3/48a750	1518215	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (d45_mature)	COMPLETED	0	2026-08-28 11:06:10.789	25.7s	25.2s	791.3%	31.3 MB	25.2 GB	1.6 GB	1.7 GB
763	15/0f9395	1520634	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (d45_mature)	COMPLETED	0	2026-08-28 11:06:37.453	3.5s	3s	396.8%	1.7 GB	5.9 GB	258.7 MB	227.1 MB
